test_order_name_SHORTNAME_sdist,test_order_name_LONG_COMMON_NAME_sdist,test_order_name_COMPONENT_sdist,test_result_name_SHORTNAME_sdist,test_result_name_LONG_COMMON_NAME_sdist,test_result_name_COMPONENT_sdist,test_order_name_SHORTNAME_tfidf,test_order_name_LONG_COMMON_NAME_tfidf,test_order_name_COMPONENT_tfidf,test_result_name_SHORTNAME_tfidf,test_result_name_LONG_COMMON_NAME_tfidf,test_result_name_COMPONENT_tfidf,label,assignment,test_order_name,test_result_name,LONG_COMMON_NAME,SHORTNAME,COMPONENT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19208,LIPID PROFILE WRFL LDL DIRECT,NON HDL CHOLESTEROL,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,AST SerPl-cCnc,Aspartate aminotransferase
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216962121474966,1.0,1,45443,CBC W DIFF PLT,HEMATOCRIT,Hematocrit [Volume Fraction] of Blood by Automated count,Hct VFr Bld Auto,Hematocrit
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59055,HIV 1 QUANT PCR,HIV 1 VIRAL COPY,Monocytes/100 leukocytes in Blood by Automated count,Monocytes/leuk NFr Bld Auto,Monocytes/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,303644,PROTIME PTT,PTT,Lymphocytes [#/volume] in Blood by Flow cytometry (FC),Lymphocytes # Bld FC,Lymphocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,285395,ARTHRITIS PROFILE,ANTI NUCLEAR ANTIBODIES,MCH [Entitic mass],MCH RBC Qn,Erythrocyte mean corpuscular hemoglobin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108860,HEPATITIS C VIRUS RNA QN REAL TIME PCR,HCV RNA PCR QN,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,PSA Free SerPl-mCnc,Prostate specific Ag.free
0.0,0.16,0.0,0.25,0.2,1.0,0.0,0.061769791070825475,0.0,0.07962607175736813,0.12353958214165095,1.0,1,195586,DRUG ABUSE SCREEN III,METHAQUALONE,Methaqualone [Presence] in Urine by Screen method,Methaqualone Ur Ql Scn,Methaqualone
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58214,DRUG ABUSE SCREEN 9 NO THC W CONF,PHENCYCLIDINE,Leukocytes [#/area] in Urine sediment by Microscopy high power field,WBC #/area UrnS HPF,Leukocytes
0.0,0.004666666666666667,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,381806,CMP14 LP CBC D PLT TSH T4F,NEUTROPHILS ABSOLUTE,Hepatitis C virus RNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection,HCV RNA SerPl NAA+probe-Log IU,Hepatitis C virus RNA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81240,COMP METABOLIC PANEL CLARIFICATION,EGFR NON AFR AMERICAN,CD3 cells/100 cells in Blood,CD3 Cells NFr Bld,Cells.CD3/100 cells
0.0,0.0,0.0,0.0,0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,311472,CBC W AUTO DIFF,MONOS ABSOLUTE,Reagin Ab [Titer] in Serum by RPR,RPR Ser-Titr,Reagin Ab
0.25,0.0,0.0,0.0,0.0,0.0,0.04245987818953023,0.0,0.0,0.0,0.0,0.0,0,7518,CBC W AUTO DIFF WITH PLATELETS,BASOPHILS,Neutrophils [#/volume] in Blood by Automated count,Neutrophils # Bld Auto,Neutrophils
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.03968462988854371,0.0,0,192526,UA MICROSCOPIC REFLEX CULTURE,WHITE BLOOD CELLS,Megakaryocytes/100 leukocytes in Blood,Megakaryocytes/leuk NFr Bld,Megakaryocytes/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204081,LIVER FIBROSIS FIBROTEST,ALPHA 2 MACROGLOBULIN,Leukocytes [#/volume] in Urine by Test strip,WBC # Ur Strip,Leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15586,URINALYSIS C,BILIRUBIN,Fasting glucose [Mass/volume] in Serum or Plasma,Glucose p fast SerPl-mCnc,Glucose^post CFst
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28571,URINALYSIS CULTURE IF INDICATED,WHITE BLOOD CELLS,Prostate specific Ag [Mass/volume] in Serum or Plasma,PSA SerPl-mCnc,Prostate specific Ag
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,568881,LIPID PROFILE WRFL LDL DIRECT,NON HDL CHOLESTEROL,HIV 1+2 Ab+HIV1 p24 Ag [Presence] in Serum or Plasma by Immunoassay,HIV 1+2 Ab+HIV1 p24 Ag SerPl Ql IA,HIV 1+2 Ab+HIV1 p24 Ag
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265074,IFE PE SERUM,M SPIKE,Band form neutrophils [#/volume] in Blood,Neuts Band # Bld,Neutrophils.band form
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,237610,HEPATIC FUNCTION PANEL,BILIRUBIN DIRECT,Neutrophils/100 leukocytes in Blood by Manual count,Neutrophils/leuk NFr Bld Manual,Neutrophils/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264440,ACCUTYPE R IL28B,IL28B GENOTYPE,Basophils [#/volume] in Blood,Basophils # Bld,Basophils
0.0,0.0,0.0,0.405,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.04707567369242904,0.0818901804741462,0.12900463674079643,1,265074,CBC INCLUDES DIFF PLT,ABSOLUTE BAND NEUTROPHILS,Band form neutrophils [#/volume] in Blood,Neuts Band # Bld,Neutrophils.band form
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19901,COMPREHENSIVE METABOLIC PANEL E GFR,CALCULATED A G RATIO,Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma,Vitamin D3 SerPl-mCnc,Cholecalciferol
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7732,RPR RFX QN RPR CONFIRM TP,TREPONEMA PALLIDUM ANTIBODIES,Nucleated erythrocytes/100 erythrocytes in Blood by Manual count,nRBC/100 RBC NFr Bld Manual,Erythrocytes.nucleated/100 erythrocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23457,ALPHA FETOPROTEIN TUMOR MARKER,AFP TUMOR MARKER,Glucose [Mass/volume] in Serum or Plasma,Glucose SerPl-mCnc,Glucose
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7369,HIV 1 QUANT PCR,HIV 1 VIRAL COPY,Lymphocytes/100 leukocytes in Blood by Automated count,Lymphocytes/leuk NFr Bld Auto,Lymphocytes/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,223222,FREE T4 THYROXINE,FREE T4,Hepatitis B virus surface Ab [Presence] in Serum,HBV surface Ab Ser Ql,Hepatitis B virus surface Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23242,COMPREHENSIVE METABOLIC PANEL,CALCIUM,Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,GGT SerPl-cCnc,Gamma glutamyl transferase
0.0,0.0,0.0,0.31,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.05153731836902975,0.0,0.0,1,7732,CBC WITH AUTO DIFF,NRBC,Nucleated erythrocytes/100 erythrocytes in Blood by Manual count,nRBC/100 RBC NFr Bld Manual,Erythrocytes.nucleated/100 erythrocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,141358,MICROALBUMIN RANDOM,MICROALBUMIN CR RATIO,CD3+CD8+ (T8 suppressor cells) cells [#/volume] in Blood,CD3+CD8+ Cells # Bld,Cells.CD3+CD8+
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,303644,HEPATIC FUNCTION PANEL,BILIRUBIN INDIRECT,Lymphocytes [#/volume] in Blood by Flow cytometry (FC),Lymphocytes # Bld FC,Lymphocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,428102,VIT B 12 FOLATE PANEL,VITAMIN B 12,Hemoglobin [Entitic mass] in Reticulocytes,Hgb Retic Qn,Hemoglobin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487934,HEPATIC FUNCTION PANEL,ALT,Necroinflammatory activity grade,Necroinflammatory act grade SerPl Ql,Necroinflammatory activity grade
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7765,HEMOGLOBIN A1C WITH EAG,HEMOGLOBIN A1C,Platelet mean volume [Entitic volume] in Blood by Rees-Ecker,PMV Bld Rees-Ecker,Platelet mean volume
0.134,0.2783333333333333,0.0,0.19,0.16666666666666666,0.3333333333333333,0.0,0.022155855810859326,0.0,0.0,0.05427054155128297,0.0946521642027649,1,7146,CBCM COMPLETE BLOOD CNT W MAN DIFF,EOSINOPHILS,Eosinophils/100 leukocytes in Blood by Manual count,Eosinophil/leuk NFr Bld Manual,Eosinophils/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265074,URINALYSIS COMPLETE W REFLEX CULTURE,PROTEIN,Band form neutrophils [#/volume] in Blood,Neuts Band # Bld,Neutrophils.band form
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,747741,CMP14 LP CBC D PLT,HEMATOCRIT,"Glucose [Mass/volume] in Serum, Plasma or Blood",Glucose SerPlBld-mCnc,Glucose
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7732,HEMOGLOBIN A1C WITH EAG,HEMOGLOBIN A1C,Nucleated erythrocytes/100 erythrocytes in Blood by Manual count,nRBC/100 RBC NFr Bld Manual,Erythrocytes.nucleated/100 erythrocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25023,HEPATITIS BE ANTIGEN,HEPATITIS BE ANTIGEN,Iron saturation [Mass Fraction] in Serum or Plasma,Iron Satn MFr SerPl,Iron saturation
0.0,0.11399999999999999,0.18999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,112821,ANA IFA SCREEN WITH REFLEX TITER,ANTI NUCLEAR AB IFA,Cells Counted Total [#] in Blood,Total Cells Counted Bld,Cells counted.total
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,825208,COMPLETE BLOOD COUNT,WBC,Velpatasvir [Susceptibility] by Genotype method,Velpatasvir Islt Genotyp,Velpatasvir
0.44333333333333336,0.25,0.5,0.44333333333333336,0.25,0.5,0.010363119229323314,0.621189378727853,0.9625978811059088,0.033125112391305556,0.10486664102384657,0.1625018229625479,1,312017,HIV AB EIA WITH REFLEXES,HIV EIA AB SCREEN,HIV 1+2 Ab [Presence] in Serum or Plasma by Immunoassay,HIV1+2 Ab SerPl Ql IA,HIV 1+2 Ab
0.0,0.05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,305227,CBC WITH MANUAL DIFFERENTIAL,MCH,C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method,CRP SerPl HS-mCnc,C reactive protein
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,205708,C REACTIVE PROTEIN CARDIAC,C REACTIVE PROTEIN CARDIAC,Hematocrit [Volume Fraction] of Blood,Hct VFr Bld,Hematocrit
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7732,CBC WITH PLT DIFF,BANDS,Nucleated erythrocytes/100 erythrocytes in Blood by Manual count,nRBC/100 RBC NFr Bld Manual,Erythrocytes.nucleated/100 erythrocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,143149,CBC WITH MANUAL DIFFERENTIAL,RDW,Benzoylecgonine [Presence] in Urine by Screen method,BZE Ur Ql Scn,Benzoylecgonine
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93179,ANA IFA SCREEN WITH REFLEX TITER,ANTI NUCLEAR AB IFA,Platelet adequacy [Presence] in Blood by Light microscopy,Platelet Bld Ql Smear,Platelets
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58024,CBCI COMPLETE BLOOD COUNT W DIFF,ABS NEUTROPHILS,Nitrite [Presence] in Urine by Test strip,Nitrite Ur Ql Strip,Nitrite
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21576,COMP METABOLIC PANEL,ANION GAP,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,CK SerPl-cCnc,Creatine kinase
0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28712,CMP14 LP 5AC CBC D PLT RPR,EGFR IF AFRICN AM,Beta globulin [Mass/volume] in Serum or Plasma by Electrophoresis,B-Globulin SerPl Elph-mCnc,Beta globulin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,295410,CMP,EGFR NON AFRICAN AMERICAN,HIV 1 RNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection,HIV1 RNA SerPl NAA+probe-Log#,HIV 1 RNA
0.14333333333333334,0.07692307692307693,0.3333333333333333,0.14333333333333334,0.15384615384615385,0.3333333333333333,0.0,0.05467558814705109,0.40824829046386313,0.0,0.10935117629410207,0.40824829046386313,1,204479,HIV 1 QUANT PCR,HIV 1 VIRAL COPY,HIV 1 RNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,HIV1 RNA # SerPl NAA+probe,HIV 1 RNA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121855,LIVER FIBROSIS FIBROTEST,ALPHA 2 MACROGLOBULIN,aPTT in Control Blood by Coagulation assay,aPTT Cont Bld,Coagulation surface induced
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,747741,HDL AS % CHOLESTEROL,HDL AS % CHOLESTEROL,"Glucose [Mass/volume] in Serum, Plasma or Blood",Glucose SerPlBld-mCnc,Glucose
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28852,HCV GENOTYPE REFLEX NS5A,PLEASE NOTE,Protein [Mass/volume] in Serum or Plasma,Prot SerPl-mCnc,Protein
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,716951,COMP METAB PANEL,ALBUMIN GLOBULIN RATIO,Immature granulocytes/100 leukocytes in Blood by Automated count,Imm Granulocytes/leuk NFr Bld Auto,Granulocytes.immature/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30346,CREATININE,EGFR IF AFRICN AM,Transferrin [Mass/volume] in Serum or Plasma,Transferrin SerPl-mCnc,Transferrin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115725,DRUG ABUSE SCREEN 9 NO THC W CONF,BARBITURATES,Rheumatoid factor [Units/volume] in Serum or Plasma,Rheumatoid fact SerPl-aCnc,Rheumatoid factor
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28852,CBC W AUTO DIFF,% MONOCYTES,Protein [Mass/volume] in Serum or Plasma,Prot SerPl-mCnc,Protein
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7633,LYMPHOCYTE SUBSET PANEL 3,% CD3 MATURE T CELLS,Band form neutrophils [#/volume] in Blood by Manual count,Neuts Band # Bld Manual,Neutrophils.band form
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28571,CREATINE KINASE CPK TOTAL,CREATINE KINASE CPK TOTAL,Prostate specific Ag [Mass/volume] in Serum or Plasma,PSA SerPl-mCnc,Prostate specific Ag
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265058,MICROALBUMIN CREATININE RANDOM RATIO,CALC MICROALB CREAT RND,Segmented neutrophils/100 leukocytes in Blood,Neuts Seg/leuk NFr Bld,Neutrophils.segmented/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30841,PROTEIN TOTAL W CREAT RANDOM URINE,PROTEIN CREATININE RATIO,Urate [Mass/volume] in Serum or Plasma,Urate SerPl-mCnc,Urate
0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30247,ANA CRP ASO PE,P E INTERPRETATION S,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,T4 Free SerPl-mCnc,Thyroxine.free
0.0,0.06090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,542183,COMPREHENSIVE METABOLIC PANEL WITH GFR,T BILIRUBIN,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Blood,CD3+CD4+ Cells/CD3+CD8+ Cells Bld,Cells.CD3+CD4+/Cells.CD3+CD8+
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,178566,CBC W DIFF PLT,BASOPHILS ABSOLUTE,Hemoglobin A1c/Hemoglobin.total in Blood by HPLC,Hgb A1c MFr Bld HPLC,Hemoglobin A1c/Hemoglobin.total
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57786,LYMPHOCYTE SUBSET PANEL 2,ABSOLUTE CD4 CELLS,Color of Urine,Color Ur,Color
0.25,0.5242857142857142,0.734,0.25,0.5242857142857142,0.734,0.05489961348405459,0.3355076335393532,0.17598550691819748,0.05489961348405459,0.3355076335393532,0.17598550691819748,1,223149,HEPATITIS A IGM,HEPATITIS A IGM,Hepatitis A virus IgM Ab [Presence] in Serum,HAV IgM Ser Ql,Hepatitis A virus Ab.IgM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204057,MORPHOLOGICAL REVIEW,MORPHOLOGICAL REVIEW,Urobilinogen [Mass/volume] in Urine by Test strip,Urobilinogen Ur Strip-mCnc,Urobilinogen
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28852,HCV QUANT GT1A NS5A PROFILE,HCV NS5A DRUG RESISTANCE ASSAY,Protein [Mass/volume] in Serum or Plasma,Prot SerPl-mCnc,Protein
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7518,CMP14 HP5 LP 6AC CBC D PLT,INR,Neutrophils [#/volume] in Blood by Automated count,Neutrophils # Bld Auto,Neutrophils
0.0,0.07571428571428572,0.0,0.0,0.07571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,110544,TSH 3RD GENERATION,TSH 3RD GENERATION,Cholesterol in LDL/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,LDLc/HDLc SerPl,Cholesterol.in LDL/Cholesterol.in HDL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19638,COMPREHENSIVE METABOLIC PANEL WITH CALC ANION GAP,CALCIUM,Bicarbonate [Moles/volume] in Serum or Plasma,HCO3 SerPl-sCnc,Bicarbonate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7112,VIT B 12 FOLATE PANEL,VITAMIN B 12,Eosinophils [#/volume] in Blood by Automated count,Eosinophil # Bld Auto,Eosinophils
0.0,0.0,0.0,0.08,0.05714285714285715,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,169334,DIFFERENTIAL MANUAL,ABSOLUTE LYMPHOCYTES,Hepatitis B virus core Ab [Presence] in Serum,HBV core Ab Ser Ql,Hepatitis B virus core Ab
0.0,0.5425,0.7233333333333333,0.0,0.33375,0.445,0.0,0.1524643612967882,0.11313616447240271,0.0,0.09336497228411789,0.06928146860324524,1,519132,HEPATITIS A TOTAL AB,HEPATITIS A TOTAL,Hepatitis A virus IgG+IgM Ab [Presence] in Serum,HAV IgG+IgM Ser Ql,Hepatitis A virus Ab.IgG+IgM
0.5,0.41428571428571426,1.0,0.5,0.41428571428571426,1.0,0.08384227635677743,0.226779813772099,0.16381776425537642,0.08384227635677743,0.226779813772099,0.16381776425537642,1,30247,FREE T4 THYROXINE,FREE T4 THYROXINE,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,T4 Free SerPl-mCnc,Thyroxine.free
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7864,LYMPHOCYTE SUBSET PANEL 3,% CD3 CD4 HELPER T4,MCHC [Mass/volume] by Automated count,MCHC RBC Auto-mCnc,Erythrocyte mean corpuscular hemoglobin concentration
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59022,HEPATIC FUNCTION PANEL AMA,GLOBULIN,Prothrombin time (PT),Prothrombin time,Coagulation tissue factor induced
0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.05515090694457048,0.0,0,134999,CMP14 TP TSH 2AC CBC D PLT,AMYLASE SERUM,HIV 1 Ab band pattern [Interpretation] in Serum by Immunoblot,HIV1 Ab Patrn Ser IB-Imp,HIV 1 Ab band pattern
0.0,0.14285714285714285,0.3333333333333333,0.0,0.14285714285714285,0.3333333333333333,0.0,0.04402276849263065,0.047290115145442124,0.0,0.04402276849263065,0.047290115145442124,0,18358,ALPHA 1 ANTITRYPSIN AAT PHENOTYPE,ALPHA 1 ANTITRYPSIN AAT PHENOTYPE,Alpha-2-Macroglobulin [Mass/volume] in Serum or Plasma,A2 Macroglob SerPl-mCnc,Alpha-2-Macroglobulin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,104661,PROFILE 104 LIVER,BILIRUBIN TOTAL,Anion gap 3 in Serum or Plasma,Anion Gap3 SerPl-sCnc,Anion gap 3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326249,NASH FIBROSURE,HAPTOGLOBIN,Race,Race,Race
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7856,LYMPHOCYTE SUBSET PANEL 4,ABSOLUTE CD8 CELLS,MCH [Entitic mass] by Automated count,MCH RBC Qn Auto,Erythrocyte mean corpuscular hemoglobin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79053,PHOSPHORUS,PHOSPHORUS,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Neutralization test,HBV surface Ag SerPl Ql Nt,Hepatitis B virus surface Ag
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19687,AFP TUMOR MARKER SIEMENS IMMULITE,AFP TUMOR MARKER,Bilirubin.direct [Mass/volume] in Serum or Plasma,Bilirub Direct SerPl-mCnc,Bilirubin.glucuronidated+Bilirubin.albumin bound
0.025714285714285714,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115790,LYMPHOCYTE SUBSET PANEL 3,ABSOLUTE CD3 CELLS,Thyrotropin [Units/volume] in Serum or Plasma by Detection limit <= 0.05 mIU/L,TSH SerPl DL<=0.05 mIU/L-aCnc,Thyrotropin
0.13,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128512,LIVER FIBROSIS FIBROTEST ACTITEST P,NECROINFLAMMATION ACT GRADE,Protein Fractions [Interpretation] in Serum or Plasma by Electrophoresis,Prot Pattern SerPl Elph-Imp,Protein pattern
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,622381,VITAMIN D 25 OH TOTAL IA,VITAMIN D 25 OH TOTAL IA,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",GFR/BSA.pred SerPlBld CKD-EPI-ArVRat,Glomerular filtration rate/1.73 sq M.predicted
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487934,HIV AB AG RFLX CONF,HIV AG AB,Necroinflammatory activity grade,Necroinflammatory act grade SerPl Ql,Necroinflammatory activity grade
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,148692,MITOCHONDRIAL M2 AB,MITOCHONDRIAL M2 AB,Pathologist review of Blood tests,Path Rev Bld -Imp,Pathologist review
0.0,0.10714285714285714,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51953,HEPATIC FUNCTION PNL,PROTEIN TOTAL,Hepatitis B virus surface Ag [Presence] in Serum,HBV surface Ag Ser Ql,Hepatitis B virus surface Ag
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7146,CHEM SCREEN PANEL,BILIRUBIN DIRECT,Eosinophils/100 leukocytes in Blood by Manual count,Eosinophil/leuk NFr Bld Manual,Eosinophils/100 leukocytes
0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,241109,BMP8 CBC D PLT UA,EOS ABSOLUTE,Treponema pallidum Ab [Presence] in Serum by Immunoassay,T pallidum Ab Ser Ql IA,Treponema pallidum Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487959,COMP METABOLIC PANEL W O EGFR,CREATININE,Fibrosis score,Liver fibr score SerPl Calc.FibroSure,Liver fibrosis score
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265157,RPR REFLEX PER CDC,RPR,Platelets [#/volume] in Blood,Platelet # Bld,Platelets
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,303842,CBC,BA%,Erythrocyte distribution width [Entitic volume],RDW RBC,Erythrocyte distribution width
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,181826,DIFFERENTIAL MANUAL,ABSOLUTE BAND NEUTROPHILS,Osmolality of Serum or Plasma by calculation,Osmolality SerPl Calc,Osmolality
